dates,category,value,year,month,category2,heat
1967-08-10,humidity,84.8,1967,8,1994년_이전,정상
1967-08-11,humidity,87,1967,8,1994년_이전,정상
1967-08-12,humidity,86.5,1967,8,1994년_이전,정상
1967-08-13,humidity,84.8,1967,8,1994년_이전,정상
1967-08-14,humidity,84.8,1967,8,1994년_이전,정상
1967-08-15,humidity,93,1967,8,1994년_이전,정상
1967-08-16,humidity,91,1967,8,1994년_이전,정상
1967-08-17,humidity,79.5,1967,8,1994년_이전,정상
1967-08-18,humidity,80.5,1967,8,1994년_이전,정상
1967-08-19,humidity,77,1967,8,1994년_이전,정상
1967-08-20,humidity,77.5,1967,8,1994년_이전,정상
1967-08-21,humidity,74.3,1967,8,1994년_이전,정상
1967-08-22,humidity,77.5,1967,8,1994년_이전,정상
1967-08-23,humidity,84.5,1967,8,1994년_이전,정상
1967-08-24,humidity,83.8,1967,8,1994년_이전,정상
1967-08-25,humidity,80.3,1967,8,1994년_이전,정상
1967-08-26,humidity,87.5,1967,8,1994년_이전,정상
1967-08-27,humidity,85.3,1967,8,1994년_이전,정상
1967-08-28,humidity,89.8,1967,8,1994년_이전,정상
1967-08-29,humidity,84.5,1967,8,1994년_이전,정상
1967-08-30,humidity,73,1967,8,1994년_이전,정상
1967-08-31,humidity,80,1967,8,1994년_이전,정상
1968-07-01,humidity,61.8,1968,7,1994년_이전,정상
1968-07-02,humidity,63.3,1968,7,1994년_이전,정상
1968-07-03,humidity,77.8,1968,7,1994년_이전,정상
1968-07-04,humidity,93.5,1968,7,1994년_이전,정상
1968-07-05,humidity,86.5,1968,7,1994년_이전,정상
1968-07-06,humidity,82.3,1968,7,1994년_이전,정상
1968-07-07,humidity,88.3,1968,7,1994년_이전,정상
1968-07-08,humidity,81.5,1968,7,1994년_이전,정상
1968-07-09,humidity,79,1968,7,1994년_이전,정상
1968-07-10,humidity,79.3,1968,7,1994년_이전,정상
1968-07-11,humidity,84,1968,7,1994년_이전,정상
1968-07-12,humidity,76.5,1968,7,1994년_이전,정상
1968-07-13,humidity,74.8,1968,7,1994년_이전,정상
1968-07-14,humidity,81.5,1968,7,1994년_이전,정상
1968-07-15,humidity,88,1968,7,1994년_이전,정상
1968-07-16,humidity,94.5,1968,7,1994년_이전,정상
1968-07-17,humidity,90.5,1968,7,1994년_이전,정상
1968-07-18,humidity,92,1968,7,1994년_이전,정상
1968-07-19,humidity,95.3,1968,7,1994년_이전,정상
1968-07-20,humidity,96.3,1968,7,1994년_이전,정상
1968-07-21,humidity,85,1968,7,1994년_이전,정상
1968-07-22,humidity,85.3,1968,7,1994년_이전,정상
1968-07-23,humidity,82.3,1968,7,1994년_이전,정상
1968-07-24,humidity,86,1968,7,1994년_이전,정상
1968-07-25,humidity,82.8,1968,7,1994년_이전,정상
1968-07-26,humidity,78,1968,7,1994년_이전,정상
1968-07-27,humidity,78.3,1968,7,1994년_이전,정상
1968-07-28,humidity,67.3,1968,7,1994년_이전,정상
1968-07-29,humidity,64.3,1968,7,1994년_이전,정상
1968-07-30,humidity,72.8,1968,7,1994년_이전,정상
1968-07-31,humidity,73,1968,7,1994년_이전,정상
1968-08-01,humidity,63.8,1968,8,1994년_이전,정상
1968-08-02,humidity,58.8,1968,8,1994년_이전,정상
1968-08-03,humidity,47.3,1968,8,1994년_이전,정상
1968-08-04,humidity,46,1968,8,1994년_이전,정상
1968-08-05,humidity,71,1968,8,1994년_이전,정상
1968-08-06,humidity,87,1968,8,1994년_이전,정상
1968-08-07,humidity,85.3,1968,8,1994년_이전,정상
1968-08-08,humidity,84.8,1968,8,1994년_이전,정상
1968-08-09,humidity,76.3,1968,8,1994년_이전,정상
1968-08-10,humidity,71.5,1968,8,1994년_이전,정상
1968-08-11,humidity,63.8,1968,8,1994년_이전,정상
1968-08-12,humidity,57.5,1968,8,1994년_이전,정상
1968-08-13,humidity,62.8,1968,8,1994년_이전,정상
1968-08-14,humidity,80.3,1968,8,1994년_이전,정상
1968-08-15,humidity,92.5,1968,8,1994년_이전,정상
1968-08-16,humidity,88.5,1968,8,1994년_이전,정상
1968-08-17,humidity,83,1968,8,1994년_이전,정상
1968-08-18,humidity,81.3,1968,8,1994년_이전,정상
1968-08-19,humidity,82.8,1968,8,1994년_이전,정상
1968-08-20,humidity,92,1968,8,1994년_이전,정상
1968-08-21,humidity,80.3,1968,8,1994년_이전,정상
1968-08-22,humidity,88.8,1968,8,1994년_이전,정상
1968-08-23,humidity,90.3,1968,8,1994년_이전,정상
1968-08-24,humidity,83,1968,8,1994년_이전,정상
1968-08-25,humidity,79,1968,8,1994년_이전,정상
1968-08-26,humidity,73.8,1968,8,1994년_이전,정상
1968-08-27,humidity,75,1968,8,1994년_이전,정상
1968-08-28,humidity,72.3,1968,8,1994년_이전,정상
1968-08-29,humidity,70.3,1968,8,1994년_이전,정상
1968-08-30,humidity,68.3,1968,8,1994년_이전,정상
1968-08-31,humidity,69,1968,8,1994년_이전,정상
1969-07-01,humidity,70.8,1969,7,1994년_이전,정상
1969-07-02,humidity,61.5,1969,7,1994년_이전,정상
1969-07-03,humidity,57,1969,7,1994년_이전,정상
1969-07-04,humidity,54.5,1969,7,1994년_이전,정상
1969-07-05,humidity,62.3,1969,7,1994년_이전,정상
1969-07-06,humidity,48,1969,7,1994년_이전,정상
1969-07-07,humidity,50.3,1969,7,1994년_이전,정상
1969-07-08,humidity,82,1969,7,1994년_이전,정상
1969-07-09,humidity,54.8,1969,7,1994년_이전,정상
1969-07-10,humidity,61.3,1969,7,1994년_이전,정상
1969-07-11,humidity,78.3,1969,7,1994년_이전,정상
1969-07-12,humidity,78.5,1969,7,1994년_이전,정상
1969-07-13,humidity,78.5,1969,7,1994년_이전,정상
1969-07-14,humidity,76.3,1969,7,1994년_이전,정상
1969-07-15,humidity,89.5,1969,7,1994년_이전,정상
1969-07-16,humidity,95.8,1969,7,1994년_이전,정상
1969-07-17,humidity,79.5,1969,7,1994년_이전,정상
1969-07-18,humidity,93,1969,7,1994년_이전,정상
1969-07-19,humidity,95,1969,7,1994년_이전,정상
1969-07-20,humidity,93.8,1969,7,1994년_이전,정상
1969-07-21,humidity,85.3,1969,7,1994년_이전,정상
1969-07-22,humidity,89.5,1969,7,1994년_이전,정상
1969-07-23,humidity,83,1969,7,1994년_이전,정상
1969-07-24,humidity,89,1969,7,1994년_이전,정상
1969-07-25,humidity,93.8,1969,7,1994년_이전,정상
1969-07-26,humidity,96.8,1969,7,1994년_이전,정상
1969-07-27,humidity,87,1969,7,1994년_이전,정상
1969-07-28,humidity,87,1969,7,1994년_이전,정상
1969-07-29,humidity,91.8,1969,7,1994년_이전,정상
1969-07-30,humidity,95.3,1969,7,1994년_이전,정상
1969-07-31,humidity,88,1969,7,1994년_이전,정상
1969-08-01,humidity,95,1969,8,1994년_이전,정상
1969-08-02,humidity,95.8,1969,8,1994년_이전,정상
1969-08-03,humidity,94,1969,8,1994년_이전,정상
1969-08-04,humidity,79.8,1969,8,1994년_이전,정상
1969-08-05,humidity,81,1969,8,1994년_이전,정상
1969-08-06,humidity,95,1969,8,1994년_이전,정상
1969-08-07,humidity,95.3,1969,8,1994년_이전,정상
1969-08-08,humidity,92.3,1969,8,1994년_이전,정상
1969-08-09,humidity,87.3,1969,8,1994년_이전,정상
1969-08-10,humidity,92.8,1969,8,1994년_이전,정상
1969-08-11,humidity,81.8,1969,8,1994년_이전,정상
1969-08-12,humidity,86,1969,8,1994년_이전,정상
1969-08-13,humidity,87.3,1969,8,1994년_이전,정상
1969-08-14,humidity,85,1969,8,1994년_이전,정상
1969-08-15,humidity,80.8,1969,8,1994년_이전,정상
1969-08-16,humidity,77,1969,8,1994년_이전,정상
1969-08-17,humidity,72,1969,8,1994년_이전,정상
1969-08-18,humidity,73.3,1969,8,1994년_이전,정상
1969-08-19,humidity,85,1969,8,1994년_이전,정상
1969-08-20,humidity,78.3,1969,8,1994년_이전,정상
1969-08-21,humidity,71.3,1969,8,1994년_이전,정상
1969-08-22,humidity,80,1969,8,1994년_이전,정상
1969-08-23,humidity,80.8,1969,8,1994년_이전,정상
1969-08-24,humidity,75.8,1969,8,1994년_이전,정상
1969-08-25,humidity,78,1969,8,1994년_이전,정상
1969-08-26,humidity,76.5,1969,8,1994년_이전,정상
1969-08-27,humidity,78,1969,8,1994년_이전,정상
1969-08-28,humidity,78.3,1969,8,1994년_이전,정상
1969-08-29,humidity,70.3,1969,8,1994년_이전,정상
1969-08-30,humidity,78.5,1969,8,1994년_이전,정상
1969-08-31,humidity,83.3,1969,8,1994년_이전,정상
1970-07-01,humidity,81.3,1970,7,1994년_이전,정상
1970-07-02,humidity,75.3,1970,7,1994년_이전,정상
1970-07-03,humidity,81.3,1970,7,1994년_이전,정상
1970-07-04,humidity,95.8,1970,7,1994년_이전,정상
1970-07-05,humidity,83,1970,7,1994년_이전,정상
1970-07-06,humidity,90,1970,7,1994년_이전,정상
1970-07-07,humidity,74,1970,7,1994년_이전,정상
1970-07-08,humidity,71.8,1970,7,1994년_이전,정상
1970-07-09,humidity,92.3,1970,7,1994년_이전,정상
1970-07-10,humidity,84.5,1970,7,1994년_이전,정상
1970-07-11,humidity,83,1970,7,1994년_이전,정상
1970-07-12,humidity,82.5,1970,7,1994년_이전,정상
1970-07-13,humidity,80.5,1970,7,1994년_이전,정상
1970-07-14,humidity,73.8,1970,7,1994년_이전,정상
1970-07-15,humidity,76.8,1970,7,1994년_이전,정상
1970-07-16,humidity,97.5,1970,7,1994년_이전,정상
1970-07-17,humidity,98,1970,7,1994년_이전,정상
1970-07-18,humidity,98.3,1970,7,1994년_이전,정상
1970-07-19,humidity,89.8,1970,7,1994년_이전,정상
1970-07-20,humidity,92.3,1970,7,1994년_이전,정상
1970-07-21,humidity,81.8,1970,7,1994년_이전,정상
1970-07-22,humidity,92,1970,7,1994년_이전,정상
1970-07-23,humidity,83.8,1970,7,1994년_이전,정상
1970-07-24,humidity,84,1970,7,1994년_이전,정상
1970-07-25,humidity,83.3,1970,7,1994년_이전,정상
1970-07-26,humidity,84,1970,7,1994년_이전,정상
1970-07-27,humidity,85,1970,7,1994년_이전,정상
1970-07-28,humidity,88.5,1970,7,1994년_이전,정상
1970-07-29,humidity,93.5,1970,7,1994년_이전,정상
1970-07-30,humidity,87,1970,7,1994년_이전,정상
1970-07-31,humidity,96.8,1970,7,1994년_이전,정상
1970-08-01,humidity,93,1970,8,1994년_이전,정상
1970-08-02,humidity,90,1970,8,1994년_이전,정상
1970-08-03,humidity,95.3,1970,8,1994년_이전,정상
1970-08-04,humidity,91,1970,8,1994년_이전,정상
1970-08-05,humidity,94.8,1970,8,1994년_이전,정상
1970-08-06,humidity,96,1970,8,1994년_이전,정상
1970-08-07,humidity,83,1970,8,1994년_이전,정상
1970-08-08,humidity,83,1970,8,1994년_이전,정상
1970-08-09,humidity,83.5,1970,8,1994년_이전,정상
1970-08-10,humidity,86.3,1970,8,1994년_이전,정상
1970-08-11,humidity,85.8,1970,8,1994년_이전,정상
1970-08-12,humidity,69,1970,8,1994년_이전,정상
1970-08-13,humidity,65.5,1970,8,1994년_이전,정상
1970-08-14,humidity,67.5,1970,8,1994년_이전,정상
1970-08-15,humidity,68.5,1970,8,1994년_이전,정상
1970-08-16,humidity,80.5,1970,8,1994년_이전,정상
1970-08-17,humidity,89.3,1970,8,1994년_이전,정상
1970-08-18,humidity,72.8,1970,8,1994년_이전,정상
1970-08-19,humidity,64,1970,8,1994년_이전,정상
1970-08-20,humidity,72,1970,8,1994년_이전,정상
1970-08-21,humidity,70.3,1970,8,1994년_이전,정상
1970-08-22,humidity,77.8,1970,8,1994년_이전,정상
1970-08-23,humidity,83,1970,8,1994년_이전,정상
1970-08-24,humidity,88.8,1970,8,1994년_이전,정상
1970-08-25,humidity,88.3,1970,8,1994년_이전,정상
1970-08-26,humidity,88.5,1970,8,1994년_이전,정상
1970-08-27,humidity,88.5,1970,8,1994년_이전,정상
1970-08-28,humidity,79.8,1970,8,1994년_이전,정상
1970-08-29,humidity,65.5,1970,8,1994년_이전,정상
1970-08-30,humidity,55.8,1970,8,1994년_이전,정상
1970-08-31,humidity,85.3,1970,8,1994년_이전,정상
1971-07-01,humidity,91.8,1971,7,1994년_이전,정상
1971-07-02,humidity,97,1971,7,1994년_이전,정상
1971-07-03,humidity,92.3,1971,7,1994년_이전,정상
1971-07-04,humidity,89.5,1971,7,1994년_이전,정상
1971-07-05,humidity,88.8,1971,7,1994년_이전,정상
1971-07-06,humidity,85,1971,7,1994년_이전,정상
1971-07-07,humidity,89.8,1971,7,1994년_이전,정상
1971-07-08,humidity,92,1971,7,1994년_이전,정상
1971-07-09,humidity,82.3,1971,7,1994년_이전,정상
1971-07-10,humidity,95.8,1971,7,1994년_이전,정상
1971-07-11,humidity,87.5,1971,7,1994년_이전,정상
1971-07-12,humidity,85,1971,7,1994년_이전,정상
1971-07-13,humidity,81.3,1971,7,1994년_이전,정상
1971-07-14,humidity,92.3,1971,7,1994년_이전,정상
1971-07-15,humidity,90.3,1971,7,1994년_이전,정상
1971-07-16,humidity,87.5,1971,7,1994년_이전,정상
1971-07-17,humidity,91,1971,7,1994년_이전,정상
1971-07-18,humidity,83.3,1971,7,1994년_이전,정상
1971-07-19,humidity,83.3,1971,7,1994년_이전,정상
1971-07-20,humidity,79.3,1971,7,1994년_이전,정상
1971-07-21,humidity,97,1971,7,1994년_이전,정상
1971-07-22,humidity,86.8,1971,7,1994년_이전,정상
1971-07-23,humidity,83,1971,7,1994년_이전,정상
1971-07-24,humidity,75.5,1971,7,1994년_이전,정상
1971-07-25,humidity,82,1971,7,1994년_이전,정상
1971-07-26,humidity,92.8,1971,7,1994년_이전,정상
1971-07-27,humidity,83.8,1971,7,1994년_이전,정상
1971-07-28,humidity,85.8,1971,7,1994년_이전,정상
1971-07-29,humidity,93.8,1971,7,1994년_이전,정상
1971-07-30,humidity,93.5,1971,7,1994년_이전,정상
1971-07-31,humidity,86.3,1971,7,1994년_이전,정상
1971-08-01,humidity,82.8,1971,8,1994년_이전,정상
1971-08-02,humidity,80.3,1971,8,1994년_이전,정상
1971-08-03,humidity,77,1971,8,1994년_이전,정상
1971-08-04,humidity,78.5,1971,8,1994년_이전,정상
1971-08-05,humidity,75.3,1971,8,1994년_이전,정상
1971-08-06,humidity,69.5,1971,8,1994년_이전,정상
1971-08-07,humidity,74.3,1971,8,1994년_이전,정상
1971-08-08,humidity,74.3,1971,8,1994년_이전,정상
1971-08-09,humidity,75.8,1971,8,1994년_이전,정상
1971-08-10,humidity,89.3,1971,8,1994년_이전,정상
1971-08-11,humidity,94,1971,8,1994년_이전,정상
1971-08-12,humidity,88.8,1971,8,1994년_이전,정상
1971-08-13,humidity,84.5,1971,8,1994년_이전,정상
1971-08-14,humidity,86.5,1971,8,1994년_이전,정상
1971-08-15,humidity,94.5,1971,8,1994년_이전,정상
1971-08-16,humidity,81.3,1971,8,1994년_이전,정상
1971-08-17,humidity,67.5,1971,8,1994년_이전,정상
1971-08-18,humidity,68,1971,8,1994년_이전,정상
1971-08-19,humidity,93,1971,8,1994년_이전,정상
1971-08-20,humidity,87.5,1971,8,1994년_이전,정상
1971-08-21,humidity,82.8,1971,8,1994년_이전,정상
1971-08-22,humidity,93.3,1971,8,1994년_이전,정상
1971-08-23,humidity,78.8,1971,8,1994년_이전,정상
1971-08-24,humidity,74.5,1971,8,1994년_이전,정상
1971-08-25,humidity,81,1971,8,1994년_이전,정상
1971-08-26,humidity,78.3,1971,8,1994년_이전,정상
1971-08-27,humidity,83.3,1971,8,1994년_이전,정상
1971-08-28,humidity,73.3,1971,8,1994년_이전,정상
1971-08-29,humidity,68.5,1971,8,1994년_이전,정상
1971-08-30,humidity,66.3,1971,8,1994년_이전,정상
1971-08-31,humidity,66.8,1971,8,1994년_이전,정상
1972-07-01,humidity,86.5,1972,7,1994년_이전,정상
1972-07-02,humidity,72.5,1972,7,1994년_이전,정상
1972-07-03,humidity,89.8,1972,7,1994년_이전,정상
1972-07-04,humidity,97.3,1972,7,1994년_이전,정상
1972-07-05,humidity,89.5,1972,7,1994년_이전,정상
1972-07-06,humidity,91.3,1972,7,1994년_이전,정상
1972-07-07,humidity,97,1972,7,1994년_이전,정상
1972-07-08,humidity,98.8,1972,7,1994년_이전,정상
1972-07-09,humidity,89,1972,7,1994년_이전,정상
1972-07-10,humidity,82.3,1972,7,1994년_이전,정상
1972-07-11,humidity,79.5,1972,7,1994년_이전,정상
1972-07-12,humidity,59,1972,7,1994년_이전,정상
1972-07-13,humidity,47,1972,7,1994년_이전,정상
1972-07-14,humidity,50.5,1972,7,1994년_이전,정상
1972-07-15,humidity,57,1972,7,1994년_이전,정상
1972-07-16,humidity,91.5,1972,7,1994년_이전,정상
1972-07-17,humidity,83.5,1972,7,1994년_이전,정상
1972-07-18,humidity,82.3,1972,7,1994년_이전,정상
1972-07-19,humidity,78.8,1972,7,1994년_이전,정상
1972-07-20,humidity,62.3,1972,7,1994년_이전,정상
1972-07-21,humidity,56.3,1972,7,1994년_이전,정상
1972-07-22,humidity,69.3,1972,7,1994년_이전,정상
1972-07-23,humidity,65.8,1972,7,1994년_이전,정상
1972-07-24,humidity,70.5,1972,7,1994년_이전,정상
1972-07-25,humidity,93,1972,7,1994년_이전,정상
1972-07-26,humidity,63,1972,7,1994년_이전,정상
1972-07-27,humidity,77.5,1972,7,1994년_이전,정상
1972-07-28,humidity,78.5,1972,7,1994년_이전,정상
1972-07-29,humidity,82,1972,7,1994년_이전,정상
1972-07-30,humidity,83.5,1972,7,1994년_이전,정상
1972-07-31,humidity,81,1972,7,1994년_이전,정상
1972-08-01,humidity,80.3,1972,8,1994년_이전,정상
1972-08-02,humidity,81.8,1972,8,1994년_이전,정상
1972-08-03,humidity,95.8,1972,8,1994년_이전,정상
1972-08-04,humidity,97.3,1972,8,1994년_이전,정상
1972-08-05,humidity,83,1972,8,1994년_이전,정상
1972-08-06,humidity,91.3,1972,8,1994년_이전,정상
1972-08-07,humidity,94,1972,8,1994년_이전,정상
1972-08-08,humidity,88.8,1972,8,1994년_이전,정상
1972-08-09,humidity,95,1972,8,1994년_이전,정상
1972-08-10,humidity,84.5,1972,8,1994년_이전,정상
1972-08-11,humidity,79.5,1972,8,1994년_이전,정상
1972-08-12,humidity,77.3,1972,8,1994년_이전,정상
1972-08-13,humidity,75,1972,8,1994년_이전,정상
1972-08-14,humidity,73.8,1972,8,1994년_이전,정상
1972-08-15,humidity,81.5,1972,8,1994년_이전,정상
1972-08-16,humidity,81.8,1972,8,1994년_이전,정상
1972-08-17,humidity,81.5,1972,8,1994년_이전,정상
1972-08-18,humidity,95.5,1972,8,1994년_이전,정상
1972-08-19,humidity,97.3,1972,8,1994년_이전,정상
1972-08-20,humidity,74.8,1972,8,1994년_이전,정상
1972-08-21,humidity,66,1972,8,1994년_이전,정상
1972-08-22,humidity,69.5,1972,8,1994년_이전,정상
1972-08-23,humidity,71.8,1972,8,1994년_이전,정상
1972-08-24,humidity,72.5,1972,8,1994년_이전,정상
1972-08-25,humidity,92.5,1972,8,1994년_이전,정상
1972-08-26,humidity,70.3,1972,8,1994년_이전,정상
1972-08-27,humidity,88.3,1972,8,1994년_이전,정상
1972-08-28,humidity,68.5,1972,8,1994년_이전,정상
1972-08-29,humidity,85.3,1972,8,1994년_이전,정상
1972-08-30,humidity,91.5,1972,8,1994년_이전,정상
1972-08-31,humidity,86.5,1972,8,1994년_이전,정상
1973-07-01,humidity,87.8,1973,7,1994년_이전,정상
1973-07-02,humidity,90,1973,7,1994년_이전,정상
1973-07-03,humidity,81,1973,7,1994년_이전,정상
1973-07-04,humidity,88.8,1973,7,1994년_이전,정상
1973-07-05,humidity,85,1973,7,1994년_이전,정상
1973-07-06,humidity,86.3,1973,7,1994년_이전,정상
1973-07-07,humidity,88,1973,7,1994년_이전,정상
1973-07-08,humidity,82.3,1973,7,1994년_이전,정상
1973-07-09,humidity,79.8,1973,7,1994년_이전,정상
1973-07-10,humidity,83.8,1973,7,1994년_이전,정상
1973-07-11,humidity,86.5,1973,7,1994년_이전,정상
1973-07-12,humidity,83,1973,7,1994년_이전,정상
1973-07-13,humidity,84.5,1973,7,1994년_이전,정상
1973-07-14,humidity,95.5,1973,7,1994년_이전,정상
1973-07-15,humidity,87,1973,7,1994년_이전,정상
1973-07-16,humidity,81.5,1973,7,1994년_이전,정상
1973-07-17,humidity,75.8,1973,7,1994년_이전,정상
1973-07-18,humidity,70,1973,7,1994년_이전,정상
1973-07-19,humidity,88.3,1973,7,1994년_이전,정상
1973-07-20,humidity,75,1973,7,1994년_이전,정상
1973-07-21,humidity,96,1973,7,1994년_이전,정상
1973-07-22,humidity,92.8,1973,7,1994년_이전,정상
1973-07-23,humidity,79.8,1973,7,1994년_이전,정상
1973-07-24,humidity,79.5,1973,7,1994년_이전,정상
1973-07-25,humidity,86.5,1973,7,1994년_이전,정상
1973-07-26,humidity,84,1973,7,1994년_이전,정상
1973-07-27,humidity,88.5,1973,7,1994년_이전,정상
1973-07-28,humidity,87,1973,7,1994년_이전,정상
1973-07-29,humidity,87.5,1973,7,1994년_이전,정상
1973-07-30,humidity,91.8,1973,7,1994년_이전,정상
1973-07-31,humidity,85.5,1973,7,1994년_이전,정상
1973-08-01,humidity,93,1973,8,1994년_이전,정상
1973-08-02,humidity,91.3,1973,8,1994년_이전,정상
1973-08-03,humidity,89.3,1973,8,1994년_이전,정상
1973-08-04,humidity,97.5,1973,8,1994년_이전,정상
1973-08-05,humidity,96,1973,8,1994년_이전,정상
